fl_date,origin_city_name,dest_city_name,crs_dep_time,delay,crs_arr_time,weather_delay,dep_hour,arr_hour,weather
2019-10-11,"Dallas/Fort Worth, TX","Tulsa, OK",710,53.0,818,38.0,7,8,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Jacksonville, FL",1511,64.0,1830,4.0,15,18,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Sacramento, CA",1834,241.0,2020,3.0,18,20,Sunny
2019-10-11,"Dallas/Fort Worth, TX","San Francisco, CA",910,67.0,1104,29.0,9,11,Sunny
2019-10-11,"Dallas/Fort Worth, TX","New York, NY",736,27.0,1200,27.0,7,12,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Phoenix, AZ",715,70.0,754,41.0,7,8,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Denver, CO",1854,113.0,2000,5.0,19,20,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Columbus, OH",1534,29.0,1855,1.0,15,19,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Santa Ana, CA",656,2.0,810,2.0,7,8,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Tulsa, OK",1630,49.0,1735,2.0,16,17,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Chicago, IL",804,105.0,1030,96.0,8,10,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Louisville, KY",657,111.0,1002,31.0,7,10,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Des Moines, IA",2039,52.0,2233,1.0,20,22,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Newark, NJ",729,30.0,1154,30.0,7,12,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Tucson, AZ",1625,31.0,1642,13.0,16,16,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Tulsa, OK",2025,68.0,2130,3.0,20,21,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Austin, TX",1441,96.0,1543,7.0,14,15,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Fort Myers, FL",715,22.0,1050,22.0,7,10,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Cleveland, OH",1824,69.0,2159,11.0,18,22,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Columbus, OH",1020,95.0,1339,8.0,10,13,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Palm Springs, CA",900,12.0,1006,12.0,9,10,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Santa Ana, CA",1040,82.0,1202,2.0,10,12,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Denver, CO",2239,27.0,2343,2.0,22,23,Sunny
2019-10-11,"Dallas/Fort Worth, TX","Denver, CO",1441,36.0,1544,3.0,14,15,Sunny
2019-10-13,"Charlotte, NC","Gulfport/Biloxi, MS",930,1.0,1027,1.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Orlando, FL",920,51.0,1104,50.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Los Angeles, CA",955,33.0,1221,30.0,10,12,Rainy
2019-10-13,"Charlotte, NC","New Orleans, LA",954,26.0,1105,26.0,10,11,Rainy
2019-10-13,"Charlotte, NC","Atlanta, GA",936,15.0,1058,15.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Phoenix, AZ",950,7.0,1130,7.0,10,11,Rainy
2019-10-13,"Charlotte, NC","Grand Rapids, MI",950,28.0,1156,26.0,10,12,Rainy
2019-10-13,"Charlotte, NC","St. Louis, MO",925,121.0,1032,121.0,9,10,Rainy
2019-10-13,"Charlotte, NC","New York, NY",959,10.0,1159,10.0,10,12,Rainy
2019-10-13,"Charlotte, NC","Portland, ME",948,17.0,1210,17.0,9,12,Rainy
2019-10-13,"Charlotte, NC","Houston, TX",1120,15.0,1258,15.0,11,13,Rainy
2019-10-13,"Charlotte, NC","Evansville, IN",940,18.0,1035,18.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Montgomery, AL",1135,19.0,1216,11.0,11,12,Rainy
2019-10-13,"Charlotte, NC","Columbia, SC",936,18.0,1037,18.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Charlottesville, VA",950,11.0,1115,11.0,10,11,Rainy
2019-10-13,"Charlotte, NC","Valparaiso, FL",1305,31.0,1352,9.0,13,14,Rainy
2019-10-13,"Charlotte, NC","Melbourne, FL",940,32.0,1127,32.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Cleveland, OH",940,49.0,1129,49.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Birmingham, AL",940,22.0,1017,22.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Allentown/Bethlehem/Easton, PA",919,36.0,1102,36.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Tulsa, OK",946,15.0,1126,15.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Chicago, IL",940,11.0,1059,11.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Raleigh/Durham, NC",920,32.0,1020,32.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Florence, SC",940,22.0,1048,20.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Roanoke, VA",930,40.0,1040,35.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Ashland, WV",915,33.0,1030,21.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Nashville, TN",952,28.0,1030,28.0,10,10,Rainy
2019-10-13,"Charlotte, NC","Asheville, NC",937,49.0,1037,27.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Milwaukee, WI",1205,111.0,1314,29.0,12,13,Rainy
2019-10-13,"Charlotte, NC","Lexington, KY",1147,11.0,1311,11.0,11,13,Rainy
2019-10-13,"Charlotte, NC","Cedar Rapids/Iowa City, IA",957,19.0,1127,19.0,10,11,Rainy
2019-10-13,"Charlotte, NC","Wilmington, NC",1119,42.0,1220,8.0,11,12,Rainy
2019-10-13,"Charlotte, NC","Louisville, KY",1140,12.0,1318,11.0,11,13,Rainy
2019-10-13,"Charlotte, NC","Greer, SC",937,30.0,1034,30.0,9,10,Rainy
2019-10-13,"Charlotte, NC","White Plains, NY",1120,45.0,1325,12.0,11,13,Rainy
2019-10-13,"Charlotte, NC","Greer, SC",1119,15.0,1207,1.0,11,12,Rainy
2019-10-13,"Charlotte, NC","Memphis, TN",1120,18.0,1213,10.0,11,12,Rainy
2019-10-13,"Charlotte, NC","New Bern/Morehead/Beaufort, NC",1050,54.0,1148,10.0,10,11,Rainy
2019-10-13,"Charlotte, NC","Wilmington, NC",927,4.0,1034,4.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Memphis, TN",926,33.0,1014,33.0,9,10,Rainy
2019-10-13,"Charlotte, NC","Indianapolis, IN",935,18.0,1124,18.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Denver, CO",930,18.0,1109,16.0,9,11,Rainy
2019-10-13,"Charlotte, NC","Tampa, FL",925,32.0,1109,32.0,9,11,Rainy
2019-10-14,"Chicago, IL","El Paso, TX",2030,18.0,2255,4.0,20,23,Cloudy
2019-10-14,"Chicago, IL","Peoria, IL",1005,6.0,1101,6.0,10,11,Cloudy
2019-10-14,"Chicago, IL","Columbus, OH",1950,8.0,2216,8.0,20,22,Cloudy
2019-10-15,"Houston, TX","Washington, DC",1155,27.0,1550,22.0,12,16,Rainy
2019-10-15,"Houston, TX","Alexandria, LA",1015,92.0,1122,78.0,10,11,Rainy
2019-10-15,"Houston, TX","Baton Rouge, LA",935,34.0,1048,33.0,9,10,Rainy
2019-10-15,"Houston, TX","Dallas/Fort Worth, TX",1420,10.0,1545,10.0,14,15,Rainy
2019-10-16,"Newark, NJ","Boston, MA",1730,190.0,1852,10.0,17,19,Rainy
2019-10-16,"Newark, NJ","Chicago, IL",1830,96.0,2014,9.0,18,20,Rainy
2019-10-16,"Newark, NJ","Austin, TX",2115,166.0,8,3.0,21,0,Rainy
2019-10-16,"Newark, NJ","West Palm Beach/Palm Beach, FL",2130,42.0,23,3.0,21,0,Rainy
2019-10-16,"Newark, NJ","Orlando, FL",1900,87.0,2151,2.0,19,22,Rainy
2019-10-16,"Newark, NJ","Atlanta, GA",1835,163.0,2103,4.0,18,21,Rainy
2019-10-16,"Newark, NJ","Louisville, KY",2130,142.0,2346,9.0,21,23,Rainy
2019-10-16,"Newark, NJ","Raleigh/Durham, NC",1645,220.0,1834,10.0,16,18,Rainy
2019-10-16,"Newark, NJ","Savannah, GA",2130,103.0,2348,5.0,21,23,Rainy
2019-10-16,"Newark, NJ","Grand Rapids, MI",2059,178.0,2307,18.0,21,23,Rainy
2019-10-16,"Newark, NJ","Miami, FL",1729,82.0,2041,10.0,17,20,Rainy
2019-10-16,"Newark, NJ","Detroit, MI",1900,142.0,2103,2.0,19,21,Rainy
2019-10-16,"Newark, NJ","Washington, DC",2145,80.0,2308,4.0,21,23,Rainy
2019-10-16,"Newark, NJ","Syracuse, NY",2145,140.0,2300,8.0,21,23,Rainy
2019-10-16,"Newark, NJ","Bangor, ME",2059,264.0,2231,12.0,21,22,Rainy
2019-10-16,"Newark, NJ","Albany, NY",2155,175.0,2307,18.0,22,23,Rainy
2019-10-16,"Newark, NJ","Chicago, IL",1659,46.0,1833,9.0,17,18,Rainy
2019-10-16,"Newark, NJ","Houston, TX",1730,36.0,2014,4.0,17,20,Rainy
2019-10-16,"Newark, NJ","San Francisco, CA",1900,90.0,2228,6.0,19,22,Rainy
2019-10-16,"Newark, NJ","Atlanta, GA",1659,158.0,1923,4.0,17,19,Rainy
2019-10-16,"Newark, NJ","New Orleans, LA",2029,122.0,2238,1.0,20,22,Rainy
2019-10-16,"Newark, NJ","Boston, MA",2030,87.0,2147,7.0,20,21,Rainy
2019-10-16,"Newark, NJ","Fort Lauderdale, FL",1845,117.0,2149,5.0,18,21,Rainy
2019-10-16,"Newark, NJ","St. Louis, MO",2159,134.0,2349,132.0,22,23,Rainy
2019-10-16,"Newark, NJ","Detroit, MI",1005,1.0,1201,1.0,10,12,Rainy
2019-10-17,"Washington, DC","San Francisco, CA",1245,83.0,1532,7.0,12,15,Sunny
2019-10-17,"Washington, DC","Las Vegas, NV",1300,64.0,1500,5.0,13,15,Sunny
2019-10-17,"Washington, DC","Atlanta, GA",1720,75.0,1921,6.0,17,19,Sunny
2019-10-17,"Washington, DC","Newark, NJ",830,62.0,948,2.0,8,9,Sunny
2019-10-17,"Washington, DC","Newark, NJ",1915,191.0,2055,5.0,19,21,Sunny
2019-10-17,"Washington, DC","New York, NY",1245,272.0,1405,200.0,12,14,Sunny
2019-10-17,"Washington, DC","Roanoke, VA",1815,855.0,1935,841.0,18,19,Sunny
2019-10-17,"Washington, DC","Rochester, NY",1300,12.0,1418,12.0,13,14,Sunny
2019-10-17,"Washington, DC","Richmond, VA",1710,139.0,1815,3.0,17,18,Sunny
2019-10-17,"Washington, DC","San Diego, CA",1235,33.0,1449,3.0,12,14,Sunny
2019-10-18,"Seattle, WA","Boston, MA",2115,19.0,535,6.0,21,5,Rainy
2019-10-18,"Seattle, WA","Chicago, IL",620,67.0,1235,33.0,6,12,Rainy
2019-10-18,"Seattle, WA","Ketchikan, AK",1845,73.0,2000,73.0,18,20,Rainy
2019-10-18,"Seattle, WA","Anchorage, AK",1955,72.0,2240,52.0,20,22,Rainy
2019-10-18,"Seattle, WA","Fairbanks, AK",2150,44.0,40,7.0,22,0,Rainy
2019-10-18,"Seattle, WA","Anchorage, AK",1855,26.0,2140,26.0,19,21,Rainy
2019-10-18,"Seattle, WA","San Jose, CA",1830,58.0,2040,58.0,18,20,Rainy
2019-10-18,"Seattle, WA","Spokane, WA",1945,35.0,2050,4.0,19,20,Rainy
2019-10-18,"Seattle, WA","Los Angeles, CA",2030,68.0,2315,11.0,20,23,Rainy
2019-10-18,"Seattle, WA","Boise, ID",1745,87.0,2010,78.0,17,20,Rainy
2019-10-18,"Seattle, WA","San Diego, CA",1830,52.0,2115,52.0,18,21,Rainy
2019-10-18,"Seattle, WA","Phoenix, AZ",2030,73.0,2320,73.0,20,23,Rainy
2019-10-18,"Seattle, WA","Kansas City, MO",1850,77.0,15,77.0,18,0,Rainy
2019-10-18,"Seattle, WA","St. Louis, MO",1755,70.0,2345,57.0,18,23,Rainy
2019-10-18,"Seattle, WA","Portland, OR",1900,48.0,2000,48.0,19,20,Rainy
2019-10-18,"Seattle, WA","Honolulu, HI",1800,76.0,2110,76.0,18,21,Rainy
2019-10-18,"Seattle, WA","Minneapolis, MN",1825,53.0,2345,53.0,18,23,Rainy
2019-10-18,"Seattle, WA","Albuquerque, NM",1840,47.0,2235,18.0,18,22,Rainy
2019-10-18,"Seattle, WA","Denver, CO",1950,100.0,2330,100.0,20,23,Rainy
2019-10-18,"Seattle, WA","San Francisco, CA",2135,58.0,2344,51.0,21,23,Rainy
2019-10-18,"Seattle, WA","San Jose, CA",1940,92.0,2150,80.0,19,22,Rainy
2019-10-18,"Seattle, WA","San Francisco, CA",1920,39.0,2130,39.0,19,21,Rainy
2019-10-18,"Seattle, WA","Portland, OR",1930,10.0,2030,10.0,19,20,Rainy
2019-10-18,"Seattle, WA","Spokane, WA",1915,9.0,2025,9.0,19,20,Rainy
2019-10-18,"Seattle, WA","Eugene, OR",1920,35.0,2030,35.0,19,20,Rainy
2019-10-18,"Seattle, WA","Missoula, MT",1820,46.0,2050,45.0,18,20,Rainy
2019-10-18,"Seattle, WA","Spokane, WA",1825,88.0,1935,7.0,18,19,Rainy
2019-10-18,"Seattle, WA","Portland, OR",1830,35.0,1925,35.0,18,19,Rainy
2019-10-18,"Seattle, WA","Charlotte, NC",2205,36.0,602,2.0,22,6,Rainy
2019-10-18,"Seattle, WA","Sacramento, CA",1701,226.0,1901,6.0,17,19,Rainy
2019-10-18,"Seattle, WA","Eugene, OR",930,527.0,1045,24.0,9,10,Rainy
2019-10-18,"Seattle, WA","Anchorage, AK",1856,19.0,2136,17.0,19,21,Rainy
2019-10-18,"Seattle, WA","San Diego, CA",1855,28.0,2133,28.0,19,21,Rainy
2019-10-18,"Seattle, WA","Los Angeles, CA",1918,18.0,2156,12.0,19,22,Rainy
2019-10-18,"Seattle, WA","Los Angeles, CA",1607,129.0,1856,74.0,16,19,Rainy
2019-10-18,"Seattle, WA","Los Angeles, CA",1723,122.0,2014,25.0,17,20,Rainy
2019-10-19,"Atlanta, GA","Charleston/Dunbar, WV",1515,79.0,1643,54.0,15,16,Rainy
2019-10-19,"Atlanta, GA","Asheville, NC",1259,62.0,1351,48.0,13,14,Rainy
2019-10-19,"Atlanta, GA","Albany, GA",1104,49.0,1159,48.0,11,12,Rainy
2019-10-19,"Atlanta, GA","Birmingham, AL",1811,25.0,1802,10.0,18,18,Rainy
2019-10-19,"Atlanta, GA","Los Angeles, CA",1855,30.0,2030,10.0,19,20,Rainy
2019-10-19,"Atlanta, GA","White Plains, NY",1937,44.0,2200,8.0,19,22,Rainy
2019-10-19,"Atlanta, GA","Omaha, NE",1639,67.0,1805,6.0,16,18,Rainy
2019-10-19,"Atlanta, GA","Chicago, IL",1937,44.0,2045,7.0,19,20,Rainy
2019-10-19,"Atlanta, GA","San Juan, PR",1805,58.0,2140,7.0,18,21,Rainy
2019-10-19,"Atlanta, GA","Houston, TX",1756,14.0,1905,14.0,18,19,Rainy
2019-10-19,"Atlanta, GA","Orlando, FL",1920,40.0,2049,10.0,19,20,Rainy
2019-10-19,"Atlanta, GA","Houston, TX",1535,38.0,1645,1.0,15,16,Rainy
2019-10-19,"Atlanta, GA","Orlando, FL",1555,18.0,1722,10.0,16,17,Rainy
2019-10-19,"Atlanta, GA","Grand Rapids, MI",1509,60.0,1700,13.0,15,17,Rainy
2019-10-19,"Atlanta, GA","Portland, OR",1953,55.0,2212,6.0,20,22,Rainy
2019-10-19,"Atlanta, GA","Detroit, MI",2202,19.0,2353,9.0,22,24,Rainy
2019-10-19,"Atlanta, GA","Jacksonville, FL",2215,47.0,2324,3.0,22,23,Rainy
2019-10-19,"Atlanta, GA","Seattle, WA",1504,47.0,1728,8.0,15,17,Rainy
2019-10-19,"Atlanta, GA","New Orleans, LA",1635,25.0,1705,9.0,16,17,Rainy
2019-10-19,"Atlanta, GA","Philadelphia, PA",1510,35.0,1716,5.0,15,17,Rainy
2019-10-19,"Atlanta, GA","Birmingham, AL",1554,7.0,1544,7.0,16,15,Rainy
2019-10-19,"Atlanta, GA","Jacksonville, FL",1815,23.0,1925,6.0,18,19,Rainy
2019-10-19,"Atlanta, GA","Allentown/Bethlehem/Easton, PA",2001,26.0,2202,3.0,20,22,Rainy
2019-10-19,"Atlanta, GA","Tampa, FL",2016,67.0,2140,10.0,20,21,Rainy
2019-10-19,"Atlanta, GA","Augusta, GA",1932,39.0,2025,1.0,19,20,Rainy
2019-10-19,"Atlanta, GA","Jacksonville, FL",1520,9.0,1624,9.0,15,16,Rainy
2019-10-19,"Atlanta, GA","Miami, FL",1645,36.0,1837,10.0,16,18,Rainy
2019-10-19,"Atlanta, GA","Austin, TX",1935,18.0,2055,4.0,19,21,Rainy
2019-10-19,"Atlanta, GA","Memphis, TN",1818,10.0,1837,10.0,18,18,Rainy
2019-10-19,"Atlanta, GA","Salt Lake City, UT",1745,7.0,1945,7.0,17,19,Rainy
2019-10-19,"Atlanta, GA","Orlando, FL",2020,65.0,2150,5.0,20,22,Rainy
2019-10-19,"Atlanta, GA","Cincinnati, OH",1806,80.0,1932,9.0,18,19,Rainy
2019-10-19,"Atlanta, GA","Cincinnati, OH",1504,68.0,1623,7.0,15,16,Rainy
2019-10-19,"Atlanta, GA","Panama City, FL",1809,28.0,1812,10.0,18,18,Rainy
2019-10-19,"Atlanta, GA","Birmingham, AL",1952,44.0,1946,1.0,20,19,Rainy
2019-10-19,"Atlanta, GA","New Orleans, LA",2000,103.0,2033,7.0,20,20,Rainy
2019-10-19,"Atlanta, GA","Panama City, FL",1354,10.0,1359,10.0,14,14,Rainy
2019-10-19,"Atlanta, GA","Jackson/Vicksburg, MS",1350,23.0,1406,5.0,14,14,Rainy
2019-10-19,"Atlanta, GA","Nashville, TN",2216,15.0,2221,9.0,22,22,Rainy
2019-10-19,"Atlanta, GA","Chicago, IL",1810,9.0,1903,9.0,18,19,Rainy
2019-10-19,"Atlanta, GA","Cincinnati, OH",2205,19.0,2327,10.0,22,23,Rainy
2019-10-19,"Atlanta, GA","San Antonio, TX",1800,11.0,1931,10.0,18,19,Rainy
2019-10-19,"Atlanta, GA","Gainesville, FL",1000,21.0,1113,21.0,10,11,Rainy
2019-10-19,"Atlanta, GA","New Bern/Morehead/Beaufort, NC",1954,28.0,2126,1.0,20,21,Rainy
2019-10-20,"Dallas/Fort Worth, TX","Baton Rouge, LA",2030,69.0,2151,67.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Del Rio, TX",2045,29.0,2208,29.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Fort Smith, AR",850,67.0,958,52.0,8,10,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Fayetteville, AR",2220,231.0,2329,134.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Tyler, TX",904,115.0,1003,109.0,9,10,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Los Angeles, CA",2220,55.0,2341,55.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Tulsa, OK",2221,69.0,2325,14.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",2020,47.0,2355,47.0,20,24,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Santa Ana, CA",2050,41.0,2205,41.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Pensacola, FL",2055,39.0,2239,39.0,21,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Washington, DC",2034,26.0,26,26.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Portland, OR",2240,32.0,46,9.0,22,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Seattle, WA",2045,53.0,2306,16.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Orlando, FL",2030,28.0,5,28.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Kansas City, MO",2235,77.0,7,24.0,22,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Ontario, CA",2234,84.0,2338,47.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Albuquerque, NM",2239,71.0,2328,3.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","San Diego, CA",2238,16.0,2338,9.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Fayetteville, AR",2038,31.0,2151,31.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","St. Louis, MO",2029,44.0,2209,44.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Tallahassee, FL",2029,36.0,2335,34.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Dayton, OH",2043,146.0,3,143.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Fargo, ND",2046,40.0,2322,33.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Minneapolis, MN",2110,883.0,2331,872.0,21,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Atlanta, GA",2115,671.0,22,648.0,21,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Salt Lake City, UT",1446,661.0,1630,77.0,14,16,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Detroit, MI",2025,184.0,7,158.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Abilene, TX",2029,43.0,2126,43.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Beaumont/Port Arthur, TX",2048,40.0,2211,40.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Richmond, VA",2030,148.0,15,140.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",2030,31.0,6,31.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Milwaukee, WI",2041,44.0,2257,35.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Cleveland, OH",2026,38.0,1,38.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Phoenix, AZ",2050,35.0,2129,35.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Cincinnati, OH",2040,318.0,2352,99.0,20,24,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Nashville, TN",2044,26.0,2232,26.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Fresno, CA",2220,68.0,2349,52.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Seattle, WA",2227,76.0,47,30.0,22,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Oklahoma City, OK",1829,141.0,1928,43.0,18,19,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Greer, SC",2043,35.0,2359,35.0,20,24,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Atlanta, GA",2044,28.0,2352,28.0,20,24,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Chicago, IL",2220,84.0,38,31.0,22,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Omaha, NE",2029,56.0,2214,46.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Austin, TX",2018,59.0,2118,50.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Houston, TX",2039,36.0,2149,36.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Los Angeles, CA",2130,10.0,2251,10.0,21,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Austin, TX",2044,54.0,2147,54.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Indianapolis, IN",2105,19.0,10,19.0,21,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Oklahoma City, OK",2229,84.0,2327,14.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Louisville, KY",2030,42.0,2335,42.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Midland/Odessa, TX",2247,26.0,2356,4.0,22,24,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Moline, IL",2040,33.0,2237,32.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Houston, TX",1839,139.0,1953,44.0,18,20,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Gulfport/Biloxi, MS",2220,39.0,2349,2.0,22,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Birmingham, AL",1529,24.0,1708,1.0,15,17,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Columbia, MO",2120,18.0,2247,18.0,21,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Madison, WI",2040,39.0,2249,39.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Tyler, TX",2055,23.0,2148,23.0,21,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Texarkana, AR",2100,15.0,2202,15.0,21,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Alexandria, LA",2050,35.0,2205,35.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Springfield, MO",2029,39.0,2154,39.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Little Rock, AR",2045,27.0,2202,27.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Grand Island, NE",2045,38.0,2240,38.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Knoxville, TN",2040,169.0,2345,169.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Montgomery, AL",2106,83.0,2257,75.0,21,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","College Station/Bryan, TX",2039,29.0,2140,28.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","San Francisco, CA",1945,110.0,2141,110.0,19,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Pittsburgh, PA",2030,43.0,7,43.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Chicago, IL",2035,32.0,2258,32.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Jacksonville, FL",2029,37.0,2349,37.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Philadelphia, PA",2035,45.0,42,45.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Denver, CO",2039,53.0,2145,50.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","San Francisco, CA",2231,64.0,14,3.0,22,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Sacramento, CA",2220,227.0,3,150.0,22,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Charlotte, NC",2045,33.0,16,33.0,20,0,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Minneapolis, MN",2041,31.0,2303,31.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Newark, NJ",2055,37.0,116,37.0,21,1,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Chattanooga, TN",2025,59.0,2322,47.0,20,23,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Panama City, FL",2025,154.0,2222,9.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Huntsville, AL",2025,28.0,2211,28.0,20,22,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Lafayette, LA",2025,42.0,2147,37.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","El Paso, TX",2029,45.0,2112,35.0,20,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Detroit, MI",1813,205.0,2149,205.0,18,21,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Fayetteville, AR",707,26.0,822,22.0,7,8,Sunny
2019-10-20,"Dallas/Fort Worth, TX","Springfield, MO",840,22.0,959,20.0,8,10,Sunny
