tail_num,dep_delay,arr_delay,isCraft,isCarrier
N68834,6.0,11.0,0.15406562054208273,0.6348074179743224
N68836,8.0,11.0,0.15168539325842698,0.651685393258427
N68842,6.0,9.0,0.11814345991561181,0.6680731364275668
N68843,7.0,10.0,0.13304721030042918,0.6666666666666666
N68880,7.0,11.0,0.16781292984869325,0.6327372764786795
N68891,7.0,11.0,0.14726507713884993,0.6549789621318373
N688AE,8.0,13.0,0.21147540983606558,0.6180327868852459
N688DL,7.0,7.0,0.08398950131233596,0.7926509186351706
N689CA,11.0,10.0,0.17938144329896907,0.677319587628866
N689DL,7.0,7.0,0.1028169014084507,0.7633802816901408
N689EC,8.0,14.0,0.1965881397238018,0.6084484159220146
N69020,12.0,22.0,0.15384615384615385,0.46153846153846156
N69059,12.0,12.0,0.12048192771084337,0.7228915662650602
N69063,7.0,14.0,0.08235294117647059,0.7294117647058823
N690AE,10.0,14.0,0.21142369991474852,0.6018755328218244
N690CA,21.0,19.0,0.25894988066825775,0.5883054892601431
N690DL,8.0,6.0,0.0967741935483871,0.7475455820476858
N690NK,9.0,10.0,0.09477124183006536,0.6486928104575164
N691AA,13.0,14.0,0.11380145278450363,0.7142857142857143
N691AE,13.0,17.0,0.26505016722408026,0.5719063545150501
N691CA,15.0,15.0,0.21624588364434688,0.6344676180021954
N691NK,10.0,13.0,0.1423611111111111,0.5850694444444444
N692AA,13.0,16.0,0.12926829268292683,0.7048780487804878
N692AE,13.0,15.0,0.23748939779474132,0.5818490245971162
N692CA,9.0,10.0,0.16021505376344086,0.7010752688172043
N692DL,7.0,7.0,0.08879781420765027,0.7759562841530054
N692NK,10.0,12.0,0.11224489795918367,0.6204081632653061
N693AE,8.0,14.0,0.21181887950882577,0.6085955487336915
N693BR,11.0,16.0,0.22145922746781116,0.6017167381974249
N693CA,11.0,10.0,0.1765295887662989,0.6860581745235708
N693DL,7.0,7.0,0.09335219236209336,0.7722772277227723
N693NK,9.0,10.0,0.1268939393939394,0.6761363636363636
N694AE,8.0,13.0,0.2049883086515978,0.6157443491816056
N694DL,7.0,8.0,0.11658031088082901,0.7487046632124352
N694NK,12.0,11.0,0.12522686025408347,0.6606170598911071
N695AE,11.0,15.0,0.2292768959435626,0.5961199294532628
N695CA,17.0,18.0,0.251959686450168,0.568868980963046
N695DL,8.0,7.0,0.08527131782945736,0.7945736434108527
N695NK,9.0,9.0,0.11016949152542373,0.6716101694915254
N696AE,11.0,16.0,0.2418001525553013,0.5621662852784134
N696DL,5.0,6.0,0.07142857142857142,0.8109243697478992
N696NK,12.5,14.0,0.1329479768786127,0.6011560693641619
N697AB,11.0,15.0,0.22521008403361345,0.5966386554621849
N697DL,6.0,6.0,0.09739368998628258,0.7791495198902606
N697NK,18.5,15.0,0.13541666666666666,0.59375
N69804,7.0,11.0,0.16161616161616163,0.6176046176046176
N69806,8.0,11.0,0.15122615803814715,0.6566757493188011
N69810,6.5,9.0,0.13421828908554573,0.668141592920354
N69813,6.0,9.0,0.1342281879194631,0.6711409395973155
N69816,8.0,12.0,0.14726507713884993,0.6451612903225806
N69818,9.0,11.0,0.17758369723435224,0.6273653566229985
N69819,7.0,11.0,0.15760111576011157,0.6499302649930265
N69824,8.0,11.0,0.15555555555555556,0.6444444444444445
N69826,9.0,12.0,0.17167381974248927,0.6366237482117311
N69829,7.0,10.0,0.14055636896046853,0.6544655929721815
N69830,7.0,11.0,0.17470664928292046,0.6310299869621904
N69833,8.0,11.0,0.1440329218106996,0.6323731138545954
N69835,6.0,11.0,0.15328467153284672,0.6364963503649635
N69838,7.0,11.0,0.1364256480218281,0.6671214188267395
N69839,8.0,13.0,0.1787709497206704,0.6033519553072626
N69840,7.0,10.0,0.13430851063829788,0.6768617021276596
N69847,6.0,11.0,0.1550068587105624,0.6419753086419753
N69885,7.0,10.0,0.14249037227214378,0.6649550706033376
N69888,9.0,11.0,0.15877437325905291,0.6504178272980501
N698CB,9.0,13.0,0.19145569620253164,0.6218354430379747
N698DL,7.0,7.0,0.08575197889182058,0.7796833773087071
N698NK,7.0,5.0,0.12048192771084337,0.7108433734939759
N699AE,12.0,16.0,0.255050505050505,0.5698653198653199
N699BR,14.0,20.0,0.25047801147227533,0.5736137667304015
N699DL,7.0,8.0,0.10061919504643962,0.739938080495356
N70020,9.0,13.0,0.18958333333333333,0.6479166666666667
N700GS,11.0,7.0,0.18627450980392157,0.7549019607843137
N700UW,10.0,12.0,0.1584385763490241,0.687715269804822
N701BR,13.0,19.0,0.24204355108877723,0.5787269681742043
N701DN,11.0,11.0,0.015384615384615385,0.8
N701FR,19.0,19.0,0.23858742463393626,0.595176571920758
N701GS,11.0,6.0,0.18159048215403883,0.7557921102066374
N701SK,7.0,13.0,0.20719844357976655,0.646887159533074
N701UW,9.0,11.0,0.1643312101910828,0.6853503184713375
N702BR,11.0,12.0,0.2075829383886256,0.6597156398104266
N702DN,7.0,6.0,0.0,0.8148148148148148
N702FR,19.0,18.0,0.24232081911262798,0.5887372013651877
N702PS,11.0,12.0,0.2091798344620015,0.6696764484574869
N702SK,13.0,16.0,0.2438818565400844,0.6067510548523207
N702TW,7.0,8.0,0.07327586206896551,0.7047413793103449
N702UW,6.5,9.0,0.1658878504672897,0.7021028037383178
N703DN,9.0,7.0,0.0,0.8260869565217391
N703JB,15.0,14.0,0.18250950570342206,0.670468948035488
N703PS,11.0,13.0,0.23862788963460105,0.639075316927666
N703SK,8.0,14.0,0.21188630490956073,0.6442721791559001
N703SW,10.0,6.0,0.18259803921568626,0.7481617647058824
N703TW,7.0,9.0,0.06130268199233716,0.7011494252873564
N703UW,9.0,10.0,0.16508313539192399,0.7030878859857482
N70425,17.0,17.0,0.2740112994350282,0.6016949152542372
N704DK,8.5,4.5,0.008771929824561403,0.8947368421052632
N704FR,19.0,17.0,0.23551057957681693,0.6191352345906164
N704SW,12.0,8.0,0.19603399433427762,0.7291784702549575
N704US,8.0,9.0,0.14267834793491865,0.718397997496871
N704X,7.0,6.5,0.052083333333333336,0.7270833333333333
N705DN,11.5,10.5,0.0,0.8775510204081632
N705FR,15.0,15.0,0.22072451558550968,0.649536647009267
N705JB,16.0,15.0,0.19548872180451127,0.6680988184747583
N705PS,11.0,13.0,0.22416201117318435,0.6473463687150838
N705SK,8.0,12.0,0.20474777448071216,0.66864490603363
N705SW,12.0,8.0,0.20524296675191817,0.7269820971867008
N705TW,7.0,10.0,0.08089887640449438,0.6651685393258427
N705UW,6.0,9.0,0.15462610899873258,0.7313054499366286
N706DN,5.0,8.0,0.0,0.8571428571428571
N706FR,17.0,16.0,0.22867194371152155,0.6226912928759895
N706JB,16.0,15.5,0.22055427251732102,0.6327944572748267
N706PS,12.0,13.0,0.2287480680061824,0.6445131375579598
N706SK,8.0,11.0,0.20265151515151514,0.6875
N706SW,10.0,6.0,0.1724137931034483,0.7649425287356322
N706TW,6.5,8.0,0.08008658008658008,0.6774891774891775
N707DN,10.0,12.0,0.038834951456310676,0.7669902912621359
N707EV,18.0,18.5,0.22857142857142856,0.6714285714285714
N707SA,11.0,7.0,0.178,0.746
N707SK,7.5,12.0,0.19387755102040816,0.6799628942486086
N707TW,7.0,10.0,0.055674518201284794,0.7066381156316917
N708DN,12.0,14.0,0.057692307692307696,0.7692307692307693
N708EV,20.0,20.0,0.2292576419213974,0.6593886462882096
N708FR,17.0,18.0,0.22867513611615245,0.6079854809437386
N708JB,16.0,15.0,0.21575342465753425,0.6404109589041096
N708PS,13.0,13.0,0.23542435424354244,0.6472324723247233
N708SK,7.0,13.0,0.21475256769374415,0.646125116713352
N708SW,10.0,6.0,0.15041782729805014,0.7792479108635098
N708UW,9.0,10.0,0.17279411764705882,0.7071078431372549
N709BR,10.0,15.0,0.2081447963800905,0.6135746606334842
N709DN,8.0,6.0,0.0196078431372549,0.8823529411764706
N709EV,19.0,16.0,0.21307506053268765,0.6997578692493946
N709FR,19.0,19.0,0.25243506493506496,0.5746753246753247
N709JB,13.0,12.0,0.18064516129032257,0.6412903225806451
N709PS,12.0,12.0,0.20689655172413793,0.6761619190404797
N709SK,10.0,14.0,0.22515952597994532,0.6472196900638104
N709SW,11.0,7.0,0.19235511713933415,0.7398273736128237
N709TW,6.0,9.0,0.06625258799171843,0.6977225672877847
N709UW,7.0,9.5,0.1564102564102564,0.7038461538461539
N710DN,12.5,8.5,0.05172413793103448,0.8448275862068966
N710EV,17.5,16.5,0.2,0.697560975609756
N710FR,17.0,17.5,0.23590225563909775,0.5949248120300752
N710PS,14.0,15.0,0.23946629213483145,0.6341292134831461
N710SK,9.0,14.0,0.20630372492836677,0.6418338108882522
N710SW,11.0,8.0,0.21951219512195122,0.7096966091612136
N710TW,10.0,10.0,0.07597535934291581,0.6735112936344969
N710UW,8.0,10.0,0.1816009557945042,0.6881720430107527
N711FR,17.0,17.0,0.22295081967213115,0.6204918032786885
N711HK,11.0,7.0,0.17523809523809525,0.7574603174603175
N711UW,9.0,10.0,0.147239263803681,0.7128834355828221
N711ZX,8.0,8.0,0.07115384615384615,0.7057692307692308
N712EV,16.0,15.0,0.1966019417475728,0.6820388349514563
N712FR,18.0,17.0,0.2262969588550984,0.6162790697674418
N712JB,15.0,15.0,0.19388954171562867,0.645123384253819
N712PS,12.0,13.0,0.2243202416918429,0.6442598187311178
N712SK,9.0,13.0,0.1975540921919097,0.651928504233302
N712SW,12.0,8.0,0.18552875695732837,0.7495361781076066
N712TW,9.0,8.0,0.06576402321083172,0.7021276595744681
N712US,7.0,9.0,0.15177478580171358,0.7111383108935129
N713EV,20.0,16.0,0.19948849104859334,0.710997442455243
N713FR,17.0,17.0,0.2359098228663446,0.604669887278583
N713SK,12.0,15.0,0.23097112860892388,0.6334208223972003
N713SW,11.0,7.0,0.1966551326412918,0.7318339100346021
N713TW,9.0,8.0,0.04924242424242424,0.7386363636363636
N713UW,7.0,10.0,0.17391304347826086,0.6968599033816425
N71411,5.0,11.0,0.15944540727902945,0.6655112651646448
N714CB,10.0,6.0,0.15692307692307692,0.7821538461538462
N714FR,16.5,16.0,0.24013722126929674,0.6123499142367067
N714US,9.0,11.0,0.15467625899280577,0.6954436450839329
N715FR,19.0,17.0,0.2482544608223429,0.6020170674941815
N715JB,18.0,17.0,0.22118742724097787,0.6484284051222352
N715SK,11.0,16.0,0.23767178658043653,0.6143896523848019
N715SW,12.0,8.0,0.18452758402029168,0.7507926442612556
N715UW,6.0,9.0,0.115995115995116,0.73992673992674
N716EV,20.0,25.0,0.2626641651031895,0.5947467166979362
N716FR,17.5,18.0,0.2398945518453427,0.5896309314586995
N716PS,9.0,11.0,0.20863309352517986,0.6698641087130296
N716SK,7.0,13.0,0.21278825995807127,0.6519916142557652
N716SW,11.0,7.0,0.19081967213114753,0.7337704918032787
N716UW,7.0,9.0,0.1496437054631829,0.7292161520190024
N717AN,9.5,8.5,0.05,0.85
N717EV,15.0,19.0,0.22266401590457258,0.6341948310139165
N717FR,16.0,17.0,0.23038229376257546,0.5905432595573441
N717JL,9.0,9.0,0.14780600461893764,0.707852193995381
N717SA,10.0,7.0,0.1898470097357441,0.7378303198887344
N717TW,7.0,8.0,0.07641921397379912,0.6768558951965066
N717UW,9.0,11.0,0.17720090293453725,0.6681715575620768
N718AN,18.0,18.0,0.14814814814814814,0.7407407407407407
N718EV,18.0,18.0,0.2186046511627907,0.7023255813953488
N718FR,14.0,15.0,0.21843853820598005,0.6287375415282392
N718PS,12.0,12.0,0.21423728813559323,0.679322033898305
N718SK,11.0,15.5,0.2033898305084746,0.6384180790960452
N718SW,11.0,8.0,0.18312387791741472,0.7468581687612208
N718TW,7.0,7.0,0.06639839034205232,0.7183098591549296
N719AN,2.0,-3.5,0.0,0.8333333333333334
N719EV,23.0,20.0,0.25277161862527714,0.656319290465632
N719FR,18.0,18.0,0.24957841483979765,0.5978077571669477
N719PS,13.0,14.0,0.24437781109445278,0.6251874062968515
N719SK,10.0,16.0,0.23132036847492324,0.6448311156601843
N719SW,10.0,7.0,0.1815365551425031,0.7558859975216853
N720AN,11.5,15.5,0.0625,0.75
N720EV,20.0,21.0,0.2564102564102564,0.6528599605522682
N720FR,16.0,15.0,0.21965317919075145,0.6160198183319571
N720PS,12.0,14.0,0.2213633169360506,0.6465214335910049
N720WN,11.0,7.0,0.19193857965451055,0.7408829174664108
N721AN,14.0,28.0,0.13333333333333333,0.6666666666666666
N721FR,15.0,15.5,0.21530249110320285,0.6067615658362989
N721TW,10.0,9.0,0.08064516129032258,0.6834677419354839
N721UW,8.0,10.5,0.18567961165048544,0.6978155339805825
N721YX,10.0,15.0,0.16125541125541126,0.5800865800865801
N722AN,8.0,7.5,0.07142857142857142,0.8571428571428571
N722EV,14.0,18.5,0.24656188605108054,0.6031434184675835
N722FR,14.0,15.0,0.20530973451327433,0.6141592920353982
N722TW,9.0,9.0,0.07976653696498054,0.6906614785992218
N722US,8.0,10.0,0.1768018018018018,0.6869369369369369
N722YX,11.0,17.0,0.16073147256977863,0.5380173243503369
N723AN,43.0,44.0,0.06666666666666667,0.7333333333333333
N723EV,22.0,20.0,0.20761245674740483,0.671280276816609
N723FR,15.0,16.0,0.19381107491856678,0.6335504885993485
N723PS,12.0,12.0,0.22570772762050498,0.6664116296863045
N723SW,11.0,7.0,0.20643086816720257,0.7311897106109325
N723TW,8.0,9.0,0.07509881422924901,0.6739130434782609
N723UW,8.0,11.0,0.17922374429223745,0.6746575342465754
N723YX,12.5,18.0,0.1784313725490196,0.5549019607843138
N72405,7.0,11.0,0.15817223198594024,0.6397188049209139
N724AN,13.0,14.0,0.0,0.9090909090909091
N724EV,22.0,20.0,0.28125,0.6119791666666666
N724SK,11.0,16.0,0.2219020172910663,0.6253602305475504
N724SW,11.0,6.0,0.16861219195849547,0.7853437094682231
N724UW,7.0,9.0,0.1310344827586207,0.7367816091954023
N724YX,13.0,19.0,0.21155638397017706,0.5200372786579683
N725AN,16.5,18.5,0.05555555555555555,0.8333333333333334
N725PS,11.0,12.0,0.22213622291021673,0.6586687306501547
N725SW,10.0,7.0,0.17920656634746923,0.7414500683994528
N725UW,9.0,11.0,0.17715617715617715,0.7027972027972028
N725YX,10.0,16.0,0.16699410609037327,0.5677799607072691
N726AN,7.0,8.5,0.125,0.8125
N726SK,6.0,11.0,0.19126819126819128,0.6881496881496881
N726SW,13.0,9.0,0.20376175548589343,0.7216300940438871
N726YX,10.0,17.5,0.17208413001912046,0.5372848948374761
N727AN,42.0,34.0,0.3333333333333333,0.5833333333333334
N727SK,11.0,16.0,0.21002592912705273,0.6240276577355229
N727SW,10.0,7.0,0.18432883750802825,0.7552986512524085
N727TW,8.0,9.0,0.06609808102345416,0.6908315565031983
N727YX,8.0,14.0,0.15182755388940955,0.5801312089971884
N728AN,9.0,16.0,0.041666666666666664,0.75
N728SK,9.0,13.0,0.19026149684400362,0.6744815148782687
N728SW,11.0,7.0,0.1874595992243051,0.7485455720749838
N728YX,9.0,15.0,0.15566502463054188,0.5812807881773399
N729AN,11.0,6.0,0.047619047619047616,0.8095238095238095
N729JB,18.5,15.0,0.21980676328502416,0.6485507246376812
N729SW,11.0,7.0,0.18883312421580928,0.7427854454203262
N729YX,9.0,17.0,0.17094017094017094,0.5612535612535613
N730AN,9.0,0.0,0.15384615384615385,0.7692307692307693
N730EV,19.0,22.0,0.2853957636566332,0.5774804905239688
N730SK,10.0,15.0,0.21209117938553024,0.6362735381565907
N730SW,11.0,6.0,0.18652526512788523,0.7492202121023082
N730US,8.0,9.0,0.14727722772277227,0.7339108910891089
N730YX,9.0,17.0,0.19410569105691056,0.5345528455284553
N731AN,8.0,7.0,0.07142857142857142,0.7857142857142857
N731SA,12.0,8.0,0.2175,0.706875
N731YX,7.0,14.0,0.15753424657534246,0.586105675146771
N73251,10.0,13.0,0.19484702093397746,0.5974235104669887
N73256,11.0,14.5,0.18167202572347266,0.6109324758842444
N73259,7.0,11.0,0.15326251896813353,0.6251896813353566
N73270,9.5,13.0,0.19538461538461538,0.6184615384615385
N73275,10.0,15.0,0.18459069020866772,0.5906902086677368
N73276,8.0,13.0,0.16138328530259366,0.6167146974063401
N73278,11.5,12.0,0.1360544217687075,0.6496598639455783
N73283,10.0,15.0,0.1724137931034483,0.5845648604269293
N73291,10.0,14.0,0.1898355754857997,0.585949177877429
N73299,11.0,13.0,0.19767441860465115,0.6162790697674418
N732AN,13.5,18.5,0.14285714285714285,0.6428571428571429
N732SK,11.0,15.0,0.23257839721254356,0.6411149825783972
N732SW,10.0,6.0,0.1720647773279352,0.7624831309041835
N732US,8.0,10.0,0.15260115606936417,0.7225433526011561
N732YX,10.0,16.0,0.14781746031746032,0.5615079365079365
N733AR,15.0,11.0,0.0625,0.9375
N733SA,10.0,6.0,0.17067307692307693,0.7542067307692307
N733UW,7.0,9.0,0.16041397153945666,0.7011642949547219
N733YX,9.0,15.0,0.16933867735470942,0.5681362725450901
N73406,6.0,11.0,0.15097690941385436,0.650088809946714
N73445,9.0,12.0,0.18134715025906736,0.6398963730569949
N734AR,12.0,8.0,0.09523809523809523,0.8095238095238095
N734SA,10.0,5.0,0.16073871409028728,0.774281805745554
N735AT,8.0,7.5,0.0,0.8333333333333334
N735SA,10.0,7.0,0.18991282689912828,0.74906600249066
N736AT,4.5,2.5,0.0,0.8333333333333334
N736SA,11.0,7.0,0.18137847642079807,0.7424425634824667
N736YX,11.0,17.0,0.18415841584158416,0.5435643564356436
N737JW,11.0,7.0,0.19699812382739212,0.740462789243277
N737US,8.0,10.0,0.14782608695652175,0.717391304347826
N73860,10.0,14.0,0.17751479289940827,0.650887573964497
N738CB,11.0,6.0,0.18321078431372548,0.7542892156862745
N738EV,23.0,22.0,0.25594149908592323,0.6416819012797075
N738SK,10.0,15.0,0.22872827081427263,0.62580054894785
N738US,9.0,10.0,0.1519903498190591,0.715319662243667
N739GB,11.0,7.0,0.17661538461538462,0.7538461538461538
N739YX,10.0,17.0,0.18738404452690166,0.5510204081632653
N74007,12.0,31.0,0.11428571428571428,0.6285714285714286
N740EV,15.0,19.0,0.22486486486486487,0.6389189189189189
N740SK,10.0,15.0,0.2193211488250653,0.6301131418624891
N740SW,12.0,9.0,0.19973975276512687,0.7273910214703969
N740UW,10.0,12.0,0.19634146341463415,0.6670731707317074
N740YX,11.0,17.0,0.1695906432748538,0.5458089668615984
N741EV,18.0,20.0,0.2316684378320935,0.6184909670563231
N741SA,9.0,6.0,0.1653150343106675,0.769182782283219
N741UW,7.0,10.0,0.13612565445026178,0.7094240837696335
N741YX,11.0,18.0,0.1881625441696113,0.5388692579505301
N742PS,8.0,10.0,0.13478260869565217,0.7282608695652174
N742SK,6.0,11.0,0.15501519756838905,0.7183383991894631
N742SW,11.0,8.0,0.19822672577580747,0.7289423685877138
N742YX,11.0,15.0,0.1875,0.5817307692307693
N743SK,8.0,15.0,0.19259962049335863,0.6176470588235294
N743SW,11.0,7.0,0.17577197149643706,0.7571258907363421
N743YX,9.0,15.0,0.1713221601489758,0.5782122905027933
N744EV,15.0,18.0,0.22744721689059502,0.6314779270633397
N744P,8.0,9.0,0.16647398843930636,0.6982658959537572
N744SK,12.0,16.0,0.23424270931326435,0.625587958607714
N744SW,11.0,7.0,0.18972332015810275,0.7397891963109354
N744YX,12.0,18.0,0.18942307692307692,0.5317307692307692
N745SK,9.0,13.5,0.19889502762430938,0.6556169429097606
N745SW,11.0,7.0,0.1649810366624526,0.7616940581542352
N745VJ,7.0,10.0,0.17248908296943233,0.6954148471615721
N745YX,12.0,17.0,0.18809980806142035,0.5374280230326296
N746JB,16.5,16.0,0.19827586206896552,0.6490147783251231
N746SK,8.0,13.0,0.19444444444444445,0.6551724137931034
N746SW,11.0,8.0,0.194150591163659,0.7261978842563783
N746UW,7.0,9.0,0.15869565217391304,0.7336956521739131
N746YX,8.0,15.0,0.15384615384615385,0.5648050579557429
N747SA,12.0,9.0,0.20011911852293032,0.714711137581894
N747UW,8.0,10.0,0.16763678696158324,0.7019790454016298
N747YX,10.0,16.0,0.1690682036503362,0.5619596541786743
N74856,9.0,11.0,0.1791044776119403,0.6797829036635007
N748EV,15.0,18.5,0.224105461393597,0.6242937853107344
N748SK,8.0,12.0,0.20623281393217233,0.6764436296975253
N748SW,12.0,8.0,0.20111386138613863,0.7314356435643564
N748UW,9.0,11.0,0.17713004484304934,0.6961883408071748
N748YX,10.0,16.0,0.17521781219748306,0.542110358180058
N749SW,10.0,6.0,0.19180633147113593,0.749844816883923
N749US,8.0,10.0,0.1790341578327444,0.7149587750294464
N749YX,8.0,16.0,0.16175071360608945,0.5461465271170314
N750AN,5.0,6.0,0.02666666666666667,0.7866666666666666
N750EV,18.0,20.0,0.2542885973763875,0.6104944500504541
N750SA,11.0,7.0,0.19395465994962216,0.7437027707808564
N750SK,10.0,14.0,0.22152466367713006,0.6636771300448431
N750UW,8.0,10.0,0.1587651598676957,0.7034178610804851
N750YX,11.0,17.0,0.16731141199226304,0.562862669245648
N751AN,4.5,15.5,0.015151515151515152,0.696969696969697
N751EV,15.0,18.0,0.23358348968105067,0.6200750469043153
N751SK,9.0,14.0,0.20883164673413063,0.6504139834406624
N751SW,11.0,7.0,0.1843088418430884,0.7434620174346201
N751UW,8.5,9.0,0.15698924731182795,0.7236559139784946
N751YX,10.5,17.5,0.17857142857142858,0.5218253968253969
N7528A,16.0,16.0,0.23255813953488372,0.6666666666666666
N752AN,9.0,10.0,0.049019607843137254,0.8137254901960784
N752EV,16.0,17.0,0.2422680412371134,0.6144329896907217
N752SK,8.0,14.0,0.21318228630278063,0.6457260556127703
N752SW,12.0,7.0,0.18539727988546886,0.7415891195418755
N752US,9.0,11.0,0.1853035143769968,0.6975505857294995
N752YX,10.0,17.0,0.16700201207243462,0.5643863179074446
N753AN,8.0,8.0,0.030303030303030304,0.8181818181818182
N753EV,15.0,19.0,0.22929936305732485,0.6273885350318471
N753SK,11.0,16.0,0.22755417956656346,0.6122291021671826
N753US,8.0,11.0,0.20065789473684212,0.6666666666666666
N75410,6.0,10.0,0.14261168384879724,0.6855670103092784
N7541A,15.0,16.0,0.2182628062360802,0.6636971046770601
N75425,7.0,11.0,0.16927899686520376,0.6285266457680251
N75426,7.0,10.0,0.16766467065868262,0.6422155688622755
N75428,7.0,11.0,0.15820029027576196,0.6531204644412192
N75429,8.0,13.0,0.16790490341753342,0.6210995542347697
N75432,8.0,11.0,0.16421895861148197,0.630173564753004
N75433,9.0,12.0,0.1688888888888889,0.6251851851851852
N75435,6.0,11.0,0.12693498452012383,0.6656346749226006
N75436,5.0,11.0,0.1478129713423831,0.6500754147812972
N7547A,21.0,20.0,0.2653061224489796,0.6384839650145773
N7548A,11.0,14.5,0.21508379888268156,0.6536312849162011
N754AN,10.0,10.5,0.016129032258064516,0.8387096774193549
N754EV,15.0,15.0,0.1954177897574124,0.6954177897574124
N754SK,10.0,14.0,0.19433962264150945,0.6632075471698113
N754SW,11.0,7.0,0.18514219384793965,0.7492745211839814
